Title, Birthyear, occupationgroup
Ahmet_Reyiz_Yılmaz,1968,office_holder
Ahmet_Üzümcü,1951,[]
Ahmet_İlhan_Özek,1988,athlete
Ahn_Byong-man,,office_holder
Ahn_Cheol-soo,1962,business_person
Ahn_Hyo-yeon,,athlete
Ahn_Hyun-beom,1994,athlete
Ahn_Hyun-sik,1987,athlete
Ahn_Jae-hoon,1988,athlete
Ahn_Jae-wook,1971,actor
Ahn_Ji-hyun,1992,actor
Ahn_Jin-beom,,athlete
Ahn_Jong-hun,1989,athlete
Ahn_Jung-hwan,,athlete
Ahn_Nae-sang,1964,[]
Ahn_Pan-seok,1961,"['film director', 'television director']"
Ahn_Sang-soo_(born_February_1946),1946,office_holder
Ahn_Sang-yeong,,office_holder
Ahn_Seon-tae,1983,athlete
Ahn_Seong-eun,1959,academic
Ahn_Seung-in,1973,athlete
Ahn_Suk-hwan,1959,actor
Ahn_Sung-nam,1984,athlete
Ahn_Tae-eun,1985,athlete
Ahn_Yang-ok,1957,['seoul national university of education']
Ahn_Young-gyu,,athlete
Ahron_Villena,1987,actor
Ahrre_Maros,1960,[]
Ahsan_Ali_Syed,1973,business_person
Ahsan_Basir_Sheikh,1945,"['bureaucrat', 'prorector', 'fcma', 'cost_&_management_accountant', 'model']"
Ahsan_Habib_(cartoonist),,[]
Ahsan_Iqbal,1958,office_holder
Ahsan_Mubarak,,academic
Ahsan_Saleem_Hyat,,['military person']
Ai-jen_Poo,1974,[]
Ai_Baojun,,office_holder
Ai_Husheng,,office_holder
Ai_Nagai,1951,author/journalist
Aida_Bamia,,[]
Aida_Delgado-Colon,1955,office_holder
Aida_González,1962,[]
Aida_Imanguliyeva,1939,academic
Aidah_Nantaba,1979,[]
Aidan_Burley,1979,politician
Aidan_Dunne,,author/journalist
Aidan_Heavey,1953,[]
Aidan_Nichols,1948,religious_figure
Aideen_Hayden,,office_holder
Aidy_Bryant,1987,[]
Aiham_Alsammarae,,office_holder
Aiichiro_Fujiyama,,office_holder
Aileen_Campbell,1980,office_holder
Aileen_Fisher,1906,author/journalist
Aileen_Fox,1907,[]
Aileen_McLeod,1971,office_holder
Aileena_Catherine_Amon,,['beauty queen']
Ailene_Fields,1948,artist
Ailsa_McKay,1963,[]
Aiman_Hakim_Ridza,1989,[]
Aimee_Belgard,,office_holder
Aimee_Bender,,author/journalist
Aimee_Boorman,1973,[]
Aimee_Louw,,[]
Aimee_Winder_Newton,1974,office_holder
Aimé_Boji,,politician
Aimé_Bonpland,,medical
Aimé_Ngoy_Mukena,,office_holder
Aina_Muceniece,1924,['rigvir']
Aindrias_Ó_Caoimh_(judge),1950,judiciary
Aine_Lawlor,,[]
Ainsley_Earhardt,,[]
Ainsley_Harriott,1957,[]
Ainun_Nishat,1948,['brac university']
Aira_Kemiläinen,1919,academic
Airey_Neave,,politician
Aise_Johan_de_Jong,1966,academic
Aisha_Jefferson,1986,athlete
Aisha_Rateb,1928,politician
Aisha_Tyler,1970,[]
Aishwarya_Nag,0003,[]
Aisling_O'Loughlin,1978,author/journalist
Aitzaz_Ahsan,,office_holder
Aivar_Kisel,1992,athlete
Aivaras_Abromavičius,,politician
Aivars_Aksenoks,1961,office_holder
Aivars_Lembergs,1953,politician
Aivis_Ronis,1968,office_holder
Aiyaz_Sayed-Khaiyum,,office_holder
Aiysha_Smith,,athlete
Aize_Obayan,1960,office_holder
Aizik_Volpert,1923,academic
Aja_Brown,1982,politician
Ajai_Chowdhry,1950,"['hcl technologies', 'indian institute of technology patna']"
Ajay_Dutt,,office_holder
Ajay_Jagota,1969,[]
Ajay_Kalsi,1960,[]
Ajay_Kapur,1980,academic
Ajay_Kumar_Mishra,1960,office_holder
Ajay_Maken,1964,office_holder
Ajay_Nishad,,office_holder
Ajay_Piramal,1955,['piramal group']
Ajay_Singh_Chautala,1961,office_holder
Ajaypal_Singh_Banga,1960,"['mastercard', 'president']"
Ajesh_Yadav,,office_holder
Ajit_Bharihoke,,judiciary
Ajit_Doval,,office_holder
Ajit_Manocha,,[]
Ajit_Ram_Verma,1921,academic
Ajit_Seth,1951,office_holder
Ajit_Singh_(economist),1940,academic
Ajit_Varadaraj_Pai,1973,office_holder
Ajith_C._S._Perera,1956,"['test cricket', 'accessibility', 'chief executive officer', 'chartered chemist', 'list of disability rights activists', 'disability access auditor']"
Ajith_Kumar_Siriwardena,,[]
Ajith_Madurapperuma,,['academia']
Ajith_Perera,,politician
Ajmal_Mian,,office_holder
Ajmal_Zaheer_Ahmad,,['filmmaking']
Ajoy_Ghatak,1939,academic
Ajoy_Roy,,[]
Akapusi_Qera,1984,athlete
Akbar_A'lami,,politician
Akbar_Adibi,1939,academic
Akbar_Ahmad,1948,office_holder
Akbar_Ali_Khan_(economist),1944,[]
Akbar_Ali_Khan_(politician),1899,office_holder
Akbar_Etemad,1930,[]
Akbar_Mohammadi_(footballer),1975,athlete
Akeem_Ellis,,athlete
Akeem_Shavers,1990,athlete
Akemi_Takada,,artist
Akere_Muna,1952,office_holder
Akeyla_Furbert,,athlete
Akhil_Amar,,academic
Akhil_Datta-Gupta,,[]
Akhil_Sharma,1971,author/journalist
Akhilesh_Reddy,,academic
Akhilesh_Yadav,1973,office_holder
Akhtar_Abdur_Rahman,,office_holder
Akhtar_Hameed_Khan,,academic
Akhtar_Khan_(banker),0022,office_holder
Akhtar_ul_Iman,1915,[]
Akhteruzzaman_Elias,,author/journalist
Aki_Jones,,athlete
Aki_Kondo,1977,"['designer', 'illustrator']"
Aki_Thomas,1979,athlete
Akie_Abe,,office_holder
Akif_Hamzaçebi,,politician
Akif_Çağatay_Kılıç,1976,politician
Akihiko_Honda,1947,[]
Akihiko_Kumashiro,1940,office_holder
Akihiko_Noro,,office_holder
Akihiko_Takeshige,1987,athlete
Akihiro_Hayashi,1987,athlete
Akihiro_Hyodo,,athlete
Akihiro_Nakamura,1977,athlete
Akihiro_Nishimura_(footballer),1958,athlete
Akihiro_Noda,1988,athlete
Akihiro_Ohata,,office_holder
Akihiro_Ota,,office_holder
Akihiro_Sakata,1984,athlete
Akihito_Kusunose,1986,athlete
Akihito_Yamada,1985,athlete
Akiko_Kawase_(actress),1980,actor
Akiko_Solon,1994,actor
Akil_Patterson,1983,athlete
Akin_Fayomi,1955,office_holder
Akinori_Eto,,office_holder
Akinori_Yonezawa,1947,academic
Akinpelu_Oludele_Adesola,,office_holder
Akintunde_Akinwande,,academic
Akinwumi_Adesina,,office_holder
Akinwunmi_Ambode,1963,office_holder
Akinyinka_Omigbodun,,"['education', 'obstetrics', 'gynaecology', 'academic administration']"
Akio_Morita,1921,[]
Akio_Toyoda,1956,"['toyota', 'president', 'chief executive officer']"
Akira_Amari,,office_holder
Akira_Endo_(biochemist),,academic
Akira_Fujishima,,academic
Akira_Hori,,author/journalist
Akira_Kasai,,politician
Akira_Kitaguchi,1935,athlete
Akira_Koike,,office_holder
"Akira_Matsunaga_(footballer,_born_1948)",1948,athlete
Akira_Miyawaki,1928,['botany']
Akira_Nagatsuma,1960,office_holder
Akira_Nakao,1942,[]
Akira_Suzuki_(chemist),,academic
Akira_Takeuchi_(footballer),1983,athlete
Akito_Arima,,academic
Akiva_Yaglom,1921,academic
Akkarapol_Meesawat,,athlete
Akker_van_der_Merwe,1991,athlete
Akkineni_Nagarjuna,1959,business_person
Akmal_Shaukat,1986,[]
Akram_Chehayeb,,office_holder
Akram_Khan_(dancer),1974,"['dance', 'choreography']"
Akram_Zaki,1931,office_holder
Akshay_H._Mehta,1945,judiciary
Akshay_Venkatesh,1981,academic
Akshaykumar_Kale,1953,"['sahitya akademi', 'rashtrasant tukadoji maharaj nagpur university']"
Aksoltan_Ataýewa,,office_holder
Akua_Dansua,1958,politician
Akwamuhene,1967,['paramount chief']
Al-Muhtadee_Billah,,office_holder
Al-Waleed_bin_Talal,1955,['kingdom holding company']
Al_Albert_(soccer),1949,athlete
Al_Ater,1953,business_person
Al_Avila,1958,['general manager (baseball)']
Al_Bagnoli,1953,athlete
Al_Baisi,1917,athlete
Al_Baxter,,athlete
Al_Benecick,1937,athlete
Al_Besselink,1922,athlete
Al_Blevins,1922,athlete
Al_Bolton,1925,"['television', 'radio']"
Al_Borges,,athlete
Al_Brenner,1947,athlete
Al_Brosky,,athlete
Al_Bruno,1927,athlete
Al_Campana,1926,athlete
Al_Carapella,1927,athlete
Al_Cardenas,1948,['lobbying']
Al_Checchi,1948,business_person
Al_Clemens,,athlete
Al_Conover,1938,athlete
Al_D'Amato,,politician
Al_Davis_(Nebraska_politician),1952,office_holder
Al_DeKruif,1956,business_person
Al_DeRogatis,,athlete
Al_Doty,1945,office_holder
Al_Edwards_(American_football),1967,athlete
Al_Eisenberg,1946,office_holder
Al_Feldstein,,artist
Al_Fisher,1986,athlete
Al_Franken,,office_holder
Al_Garten,1905,athlete
Al_Ghesquiere,1918,athlete
Al_Ghorbanpoor,,[]
Al_Golden_(American_football),,athlete
Al_Gore,,office_holder
Al_Graf,1958,office_holder
Al_Green_(basketball),,athlete
Al_Green_(politician),,politician
Al_Groh,,athlete
Al_Harker,1910,athlete
Al_Harris_(defensive_lineman),1956,athlete
Al_Heagy,1906,athlete
Al_Henderson,1950,athlete
Al_Hollingworth,,office_holder
Al_Hunt,1942,"['editor-in-chief', 'news presenter']"
Al_Jacks,,athlete
Al_Jackson_(basketball),1943,athlete
Al_Johnson_(defensive_back),1950,athlete
Al_Juhnke,1958,office_holder
Al_Ketzko,1919,athlete
Al_Khalafalla,1968,office_holder
Al_Kincaid,1947,athlete
Al_Kircher,1910,athlete
Al_Lamberti,,[]
Al_Lavan,1946,athlete
Al_Lerner,1933,business_person
Al_Logan,,athlete
Al_Luginbill,1946,athlete
Al_Mackling,,politician
Al_McCandless,,politician
Al_McClellan,,athlete
Al_Michaels_(American_football_coach),1911,athlete
Al_Milch,1919,athlete
Al_Miller_(soccer),1936,athlete
Al_Molde,1943,athlete
Al_Muratsuchi,,office_holder
Al_Negratti,1921,athlete
Al_Novstrup,1954,office_holder
Al_Onofrio,,athlete
Al_Purdy,,artist
Al_Quie,,office_holder
Al_Riley,1953,office_holder
Al_Roker,1954,[]
Al_Salvi,1960,[]
Al_Santos_(mayor),1965,office_holder
Al_Saunders,,athlete
Al_Seagraves,1953,athlete
Al_Siebert,1934,[]
Al_Simpson,1916,athlete
Al_Skinner,,athlete
Al_Smith_(American_football),1964,athlete
Al_Solis,1962,athlete
Al_Sparlis,1920,athlete
Al_Stewart_(basketball),,athlete
Al_Stump,1916,athlete
Al_Swift,,politician
Al_Szolack,1950,athlete
Al_Taubenberger,,politician
Al_Trost,1949,athlete
Al_Tucker,,athlete
Al_Vergara,1979,athlete
Al_Walker,,athlete
Al_Weiss,1954,['walt disney parks and resorts']
Al_Wilson_(offensive_lineman),1950,athlete
Ala_Paredes,1983,[]
Alaa_Al_Aswany,1957,author/journalist
Alaa_Batayneh,,office_holder
Alaa_Mubarak,1961,business_person
Alaa_Murabit,1989,medical
Alaa_al-Tamimi,,office_holder
Alafair_Burke,,author/journalist
Alain_Berset,,office_holder
Alain_Chuard,,[]
Alain_Claeys,1948,office_holder
Alain_Dassas,1946,"['stichting pensioenfonds abp', 'chief financial officer', 'si_capital_partners']"
Alain_Destexhe,,office_holder
Alain_E._Kaloyeros,,office_holder
Alain_Gringarten,1945,academic
Alain_Haché,1970,academic
Alain_Lascoux,1944,academic
Alain_LeRoy_Locke,1886,author/journalist
Alain_Le_Roy,1953,office_holder
Alain_Maca,1950,athlete
Alain_Pellet,1947,academic
Alain_Rey,1928,['linguistics']
Alain_Rossmann,,[]
Alain_Viel,,academic
Alain_de_Botton,,author/journalist
Alaina_Lockhart,,politician
Alaksandar_Milinkievič,1947,[]
Alama_Ieremia,,athlete
Alamgir_Kabir_(film_maker),1938,[]
Alan_A._Altshuler,1936,office_holder
Alan_Abela_Wadge,1987,politician
Alan_Abelson,,author/journalist
Alan_Abernethy,1957,office_holder
Alan_Alda,1936,[]
Alan_Amron,1948,academic
Alan_Andrew_Watson,1938,academic
Alan_Angus_McDonald,1927,judiciary
Alan_Ansen,1922,author/journalist
Alan_Archibald_Campbell-Swinton,1863,['electrical engineering']
Alan_Arnold_Griffith,,academic
Alan_Ashton_(executive),,academic
Alan_Ashworth,1960,academic
Alan_Ayre-Smith,1876,athlete
Alan_B._Slifka,1929,"['philanthropy', 'financial analyst', 'investor']"
Alan_Baddeley,1934,[]
Alan_Baker_(mathematician),1939,academic
Alan_Baker_(politician),1956,office_holder
Alan_Ball_(screenwriter),1957,author/journalist
Alan_Bates_(politician),,medical
Alan_Beith,,office_holder
Alan_Berliner,1956,['filmmaking']
Alan_Bernstein,,academic
Alan_Bersin,1946,office_holder
Alan_Bevan,,artist
Alan_Bissett,,author/journalist
Alan_Blake,,athlete
Alan_Blinder,,office_holder
Alan_Blinken,,['ambassador']
Alan_Blow,1949,office_holder
Alan_Blumlein,,['engineer']
Alan_Bollard,,office_holder
Alan_Bovard,1906,athlete
Alan_Brash,1913,[]
Alan_Brennert,1954,author/journalist
"Alan_Brooke,_1st_Viscount_Alanbrooke",,"['royal society for the protection of birds', ""queen's university belfast"", 'zoological society of london', 'constable of the tower', 'lord high constable of england', 'military person']"
Alan_Brown_(Scottish_politician),,politician
Alan_Brownstein,1947,academic
Alan_Budd,,office_holder
Alan_Bundy,1947,academic
Alan_Burke,1922,[]
Alan_Burnett,1950,[]
Alan_Butkovitz,1952,office_holder
Alan_Cadman,1937,politician
Alan_Cairns,1930,[]
Alan_Cameron_(rugby_union),1929,athlete
Alan_Campbell_(politician),,politician
Alan_Carmody,1920,office_holder
Alan_Casavant,1952,office_holder
Alan_Casden,1945,[]
Alan_Cawley,1982,athlete
Alan_Chalmers,1939,academic
Alan_Chesters,1937,religious_figure
Alan_Cheuse,1940,author/journalist
Alan_Chin_(artist),1987,artist
Alan_Clark_(businessman),1959,['sabmiller']
Alan_Coates,,academic
Alan_Cohen,1954,[]
Alan_Cohn,,[]
Alan_Collins_(sculptor),1928,artist
Alan_Colmes,1950,"['blog', 'pundit']"
Alan_Cooke_Kay,1932,office_holder
Alan_Cooper_(bishop),1909,religious_figure
Alan_Cotter,1986,athlete
Alan_Cottrell,1919,academic
Alan_Cox,1968,['programmer']
Alan_Cox_(radio_personality),1971,[]
Alan_Cranston,,office_holder
Alan_Crofoot,1929,actor
Alan_Cropsey,1952,office_holder
Alan_Cunningham,,"['high commissioners for palestine and transjordan', 'colonel commandant', 'military person']"
Alan_D'Andrea,1956,academic
Alan_D._Roberts,,academic
Alan_D._Taylor,1947,academic
Alan_David_Lourie,1935,office_holder
Alan_Davies_(mathematician),1945,academic
Alan_DeSousa,1959,politician
Alan_Dennis_Clark,1945,academic
Alan_Dershowitz,1938,['harvard law school']
Alan_Dickens_(rugby_union),1976,athlete
Alan_Don,1885,religious_figure
Alan_Dowty,1940,author/journalist
Alan_Drosky,,athlete
Alan_Dukes,,office_holder
Alan_Duncan,,office_holder
Alan_E._Kazdin,1945,academic
Alan_E._Nourse,,medical
Alan_Edelman,1963,academic
Alan_Eggleston,,politician
Alan_Eugene_Norris,1935,office_holder
Alan_Eustace,,[]
Alan_F._Horn,1943,business_person
Alan_Ferguson,,politician
Alan_Fersht,,academic
Alan_Fine_(executive),1951,[]
Alan_Friedman,1956,author/journalist
Alan_Frumin,1946,politician
Alan_Fuerstman,,[]
Alan_G._Hevesi,,politician
Alan_G._Marshall,1944,academic
Alan_G._Merten,1941,academic
Alan_García,,office_holder
Alan_Garen,,academic
Alan_Gelperin,,academic
Alan_Gerson,,office_holder
Alan_Gibbs,1939,"['private collection', 'wgs84_pos#spatialthing']"
Alan_Gilbert_(Australian_academic),1944,[]
Alan_Gooch,,athlete
Alan_Gordon_(soccer),,athlete
Alan_Gottlieb,1947,[]
Alan_Grayson,1958,office_holder
Alan_Greenspan,,office_holder
Alan_Griffiths,1952,politician
Alan_H._Borning,1950,academic
Alan_Haber,,['cabinetry']
Alan_Haig-Brown_(footballer),,athlete
Alan_Hale_(astronomer),1958,['astronomer']
Alan_Harper_(bishop),1944,religious_figure
Alan_Harre,1940,office_holder
Alan_Haselhurst,,politician
Alan_Hastings,,academic
Alan_Hays,1946,office_holder
Alan_Heyman,1931,[]
Alan_Hirschfield,1935,[]
Alan_Hopes,,religious_figure
Alan_Howard_(hedge_fund_manager),1963,[]
"Alan_Howarth,_Baron_Howarth_of_Newport",,politician
Alan_Hunt_(diplomat),1941,office_holder
Alan_Hunt_(politician),1927,office_holder
Alan_Hunter_(astronomer),1912,academic
Alan_Hurst_(politician),,politician
Alan_Hurwitz,1942,[]
Alan_J._Dixon,,politician
Alan_J._Folkman,1943,[]
Alan_J._Heeger,,academic
Alan_J._Hoffman,1924,academic
Alan_J._Viergutz,1953,[]
Alan_Jara,1957,office_holder
Alan_Jarman,1923,politician
Alan_Jilka,1962,politician
Alan_John_Kyerematen,1955,office_holder
Alan_Johnston,1962,author/journalist
Alan_Jones_(radio_broadcaster),,athlete
Alan_K._Campbell,1923,office_holder
Alan_K._Simpson,,office_holder
Alan_Kadish,1956,[]
Alan_Kaplinsky,1945,judiciary
Alan_Kasujja,1978,[]
Alan_Kay,,academic
Alan_Kay_(judge),,judiciary
Alan_Kelly_(politician),,office_holder
Alan_Keyes,,office_holder
Alan_Khazei,1961,[]
Alan_Knight_(historian),1946,academic
Alan_Koch_(soccer),1975,athlete
Alan_Kostelecký,,academic
Alan_Kotok,,academic
Alan_Krueger,1960,office_holder
Alan_L._Hoffman,,politician
Alan_L._Schiller,,academic
Alan_Lai,,office_holder
Alan_Lascelles,,office_holder
Alan_Lazar,,author/journalist
Alan_Lee_(illustrator),,artist
Alan_Leong,,office_holder
Alan_Leventhal,1953,[]
Alan_Light,1966,author/journalist
Alan_Lightman,,academic
Alan_Lindsay_Mackay,,academic
Alan_Ling_Sie_Kiong,1983,business_person
Alan_Lipman,,academic
Alan_Lloyd_Hodgkin,,academic
Alan_Lowe,,politician
Alan_Lowenthal,1941,office_holder
Alan_Loxton,1920,['solicitor']
Alan_M._Holman,1904,athlete
Alan_M._Leslie,,academic
Alan_M._Lovelace,1929,academic
Alan_M._Roberts,,academic
Alan_M._Taylor,,academic
Alan_M._Wachman,1958,academic
Alan_MacDiarmid,,academic
Alan_MacMasters,1865,[]
Alan_Macfarlane,,academic
Alan_Mackworth,,academic
Alan_Mahon_(judge),,office_holder
Alan_Maisel,1945,office_holder
Alan_Major,1968,athlete
Alan_McKim,,[]
Alan_Milburn,,office_holder
Alan_Missen,1925,politician
Alan_Moller,1950,academic
Alan_Mollohan,,politician
Alan_Moorehead,,author/journalist
Alan_Morrison_(general),1927,['military person']
Alan_Mruvka,1958,[]
Alan_Mulally,1945,"['president', 'chief executive officer']"
Alan_Munro,,academic
Alan_Muraoka,1962,actor
Alan_Mycroft,,academic
Alan_N._Cohen,1930,[]
Alan_N._Shapiro,1956,medical
Alan_Nakanishi,1940,office_holder
Alan_Napier,1903,[]
Alan_Neaves,,office_holder
Alan_Novak,,office_holder
Alan_Nunnelee,1958,office_holder
Alan_O'Hara,1983,athlete
"Alan_O'Neill_(footballer,_born_1957)",1957,athlete
Alan_P._Merriam,,academic
Alan_Page,,politician
Alan_Pate,1953,athlete
Alan_Patricof,1935,[]
Alan_Perlis,,academic
Alan_Peter_Cayetano,,judiciary
Alan_Pope,,politician
Alan_Poul,1954,[]
Alan_Preston,1932,athlete
Alan_Purisima,,office_holder
Alan_Purwin,1961,[]
Alan_Quinlan,1974,athlete
Alan_R._Katritzky,1928,academic
Alan_R._Price,1942,academic
Alan_R._Rogers,1950,academic
Alan_Rabinowitz,1953,academic
Alan_Reich,1930,['polaroid corporation']
Alan_Reid_(politician),,politician
Alan_Reiher,1927,office_holder
Alan_Renouf,1919,office_holder
Alan_Reynolds_(artist),1926,artist
Alan_Richman,1944,[]
Alan_Robbins,,office_holder
Alan_Robilliard,,athlete
"Alan_Rodger,_Baron_Rodger_of_Earlsferry",,judiciary
Alan_Rose,,office_holder
Alan_Rose_(public_servant),1944,office_holder
Alan_Rothenberg,1939,judiciary
Alan_Rotherham,1862,athlete
Alan_Rusbridger,1953,[]
Alan_S._Kaufman,,academic
Alan_Sanborn,,office_holder
Alan_Schoolcraft,1952,office_holder
Alan_Schriesheim,1930,['argonne national laboratory']
Alan_Schwartz,1950,['guggenheim partners']
Alan_Schwarz,1968,[]
Alan_Seabaugh,1967,judiciary
Alan_Shatter,,office_holder
Alan_Sherlock,1938,office_holder
Alan_Sherman,1957,academic
Alan_Shugart,1930,[]
Alan_Simpson_(British_politician),,politician
Alan_Sinfield,1941,[]
Alan_Sisitsky,1942,office_holder
Alan_Smith_(bishop),,religious_figure
Alan_Smithson,1936,religious_figure
Alan_Smolinisky,1979,[]
Alan_Sokal,,academic
Alan_Solomons,1950,athlete
Alan_Soper,,academic
Alan_Sorrell,1904,artist
Alan_Steelman,,politician
Alan_Stephen_Gold,,office_holder
Alan_Stephenson_Boyd,,office_holder
Alan_Stern,,academic
Alan_Stevenson,1807,[]
Alan_Stockdale,1945,politician
Alan_Sutherland_(rugby_player),1944,athlete
Alan_Thicke,1947,[]
Alan_Tower_Waterman,,academic
Alan_Trefler,1956,[]
Alan_Tudge,1971,politician
Alan_Turing,,academic
"Alan_Turnbull,_Lord_Turnbull",,judiciary
Alan_W._Bishop,1920,academic
Alan_W._Black,,academic
Alan_W._Livingston,1917,[]
Alan_Ward_(historian),1935,academic
"Alan_Watson,_Baron_Watson_of_Richmond",,medical
Alan_Watt_(diplomat),1901,office_holder
Alan_Weddell,1950,athlete
"Alan_West,_Baron_West_of_Spithead",1948,office_holder
Alan_Westerman,1913,office_holder
Alan_Wheat,,politician
Alan_White_(RAF_officer),1932,['military person']
Alan_Whitehead,,politician
Alan_Wilkie_(judge),1947,judiciary
Alan_Williams,,politician
Alan_Williams_(Florida_politician),1975,office_holder
Alan_Williams_(economist),1927,[]
Alan_Wilson_(South_Carolina_politician),1973,office_holder
Alan_Wilson_(bishop),1955,religious_figure
Alan_Wilzig,1965,business_person
Alan_Winton,1958,religious_figure
Alan_Woods_(soccer),1978,athlete
Alan_Wrigley,1931,office_holder
Alana_DeLong,,politician
Alana_Lee,1989,['beauty queen']
Alana_Lowes,1980,[]
Alanda_Kariza,1991,[]
Alankrita_Sahai,,['beauty queen']
Alanna_Schepartz,1962,academic
Alanson_Weeks,1877,[]
Alasdair_Allan,1971,office_holder
Alasdair_Dickinson,1983,athlete
Alasdair_Fraser_(barrister),1946,['barrister']
Alasdair_Graham,,politician
Alasdair_McDonnell,,office_holder
Alasdair_Milne,1930,"['chief executive officer', 'television producer']"
Alasdair_Morgan,,office_holder
Alasdair_Roberts_(academic),1961,academic
Alasdair_Steedman,1922,['military person']
Alassane_Ouattara,,office_holder
Alastair_Campbell,,office_holder
"Alastair_Campbell,_Lord_Bracadale",1949,judiciary
Alastair_Craig_Paterson,1924,['civil engineer']
